time,vicon_var1,vicon_var2,vicon_var3,vicon_var5,vicon_var4,vicon_var6,vicon_var7,vicon_var8,opensim_var1,opensim_var2,opensim_var3,opensim_var5,opensim_var4,opensim_var6,opensim_var7,opensim_var8,cardA_var1,cardA_var2,cardA_var3,cardA_var5,cardA_var4,cardA_var6,cardA_var7,cardA_var8,cardB_var1,cardB_var2,cardB_var3,cardB_var5,cardB_var4,cardB_var6,cardB_var7,cardB_var8
3.25417,11.886,-7.836,41.395,71.769,16.185,-79.555,-30.336,-6.096,52.345,-29.841,-54.985,29.174,59.997,-59.191,22.845,-41.380,140.350,180.000,-11.166,14.924,15.123,1.244,3.988,-4.759,140.350,180.000,-11.166,14.924,11.241,1.244,3.988,-4.759
3.25833,11.699,-7.796,41.261,71.490,15.771,-79.832,-30.165,-6.174,52.416,-29.534,-54.780,28.731,59.648,-59.081,22.712,-41.469,140.503,180.000,-11.101,14.821,14.668,1.163,3.995,-4.633,140.503,180.000,-11.101,14.821,10.772,1.163,3.995,-4.633
3.26250,11.512,-7.764,41.130,71.219,15.369,-80.106,-29.996,-6.248,52.402,-29.283,-54.588,28.301,59.363,-59.011,22.528,-41.469,140.652,180.000,-11.043,14.703,14.240,1.077,4.001,-4.498,140.652,180.000,-11.043,14.703,10.329,1.077,4.001,-4.498
3.26667,11.328,-7.743,41.002,70.957,14.980,-80.375,-29.830,-6.318,52.608,-28.838,-54.394,27.872,59.116,-57.133,23.137,-41.539,140.798,-180.000,-10.992,14.567,13.837,0.986,4.005,-4.354,140.798,-180.000,-10.992,14.567,9.914,0.986,4.005,-4.354
3.27083,11.147,-7.731,40.879,70.702,14.608,-80.640,-29.666,-6.385,52.754,-28.403,-54.183,27.449,58.826,-57.067,22.988,-41.661,140.940,180.000,-10.948,14.413,13.462,0.889,4.009,-4.204,140.940,180.000,-10.948,14.413,9.525,0.889,4.009,-4.204
3.27500,10.970,-7.729,40.761,70.453,14.253,-80.900,-29.504,-6.449,52.776,-28.076,-53.959,26.954,58.590,-55.953,23.243,-41.721,141.077,-180.000,-10.911,14.242,13.113,0.789,4.013,-4.048,141.077,-180.000,-10.911,14.242,9.164,0.789,4.013,-4.048
3.27917,10.799,-7.737,40.647,70.210,13.919,-81.155,-29.344,-6.509,52.987,-27.627,-53.725,26.575,58.391,-56.077,23.123,-41.797,141.211,-180.000,-10.882,14.054,12.792,0.683,4.019,-3.888,141.211,-180.000,-10.882,14.054,8.831,0.683,4.019,-3.888
3.28333,10.633,-7.754,40.538,69.971,13.607,-81.405,-29.186,-6.566,53.000,-27.309,-53.494,26.124,58.138,-55.123,23.246,-41.955,141.340,180.000,-10.859,13.848,12.500,0.574,4.028,-3.725,141.340,180.000,-10.859,13.848,8.526,0.574,4.028,-3.725
3.28750,10.473,-7.781,40.433,69.735,13.320,-81.650,-29.030,-6.618,53.201,-26.721,-53.266,25.720,57.973,-55.008,23.083,-42.075,141.464,180.000,-10.843,13.625,12.235,0.461,4.042,-3.561,141.464,180.000,-10.843,13.625,8.250,0.461,4.042,-3.561
3.29167,10.321,-7.816,40.333,69.501,13.058,-81.889,-28.876,-6.666,53.146,-26.527,-53.114,25.497,57.751,-55.065,22.925,-42.275,141.584,-180.000,-10.833,13.385,12.000,0.345,4.062,-3.396,141.584,-180.000,-10.833,13.385,8.004,0.345,4.062,-3.396
3.29583,10.176,-7.859,40.236,69.269,12.824,-82.123,-28.724,-6.710,53.319,-25.949,-52.767,24.874,57.637,-55.556,23.025,-42.330,141.700,180.000,-10.828,13.128,11.794,0.227,4.088,-3.232,141.700,180.000,-10.828,13.128,7.787,0.227,4.088,-3.232
3.30000,10.038,-7.909,40.144,69.037,12.617,-82.353,-28.575,-6.748,53.323,-25.539,-52.503,24.343,57.463,-55.228,22.850,-42.572,141.813,180.000,-10.827,12.856,11.618,0.107,4.124,-3.068,141.813,180.000,-10.827,12.856,7.599,0.107,4.124,-3.068
3.30417,9.908,-7.965,40.055,68.805,12.439,-82.578,-28.429,-6.782,53.278,-25.346,-52.356,24.243,57.373,-55.036,22.659,-42.715,141.922,180.000,-10.831,12.567,11.471,-0.013,4.169,-2.907,141.922,180.000,-10.831,12.567,7.441,-0.013,4.169,-2.907
3.30833,9.786,-8.027,39.968,68.572,12.289,-82.799,-28.287,-6.810,53.658,-24.567,-52.014,23.643,57.234,-54.781,22.708,-42.951,142.029,180.000,-10.837,12.264,11.353,-0.133,4.225,-2.747,142.029,180.000,-10.837,12.264,7.312,-0.133,4.225,-2.747
3.31250,9.671,-8.093,39.885,68.337,12.166,-83.017,-28.148,-6.833,53.590,-24.306,-51.847,23.449,57.178,-54.569,22.536,-43.183,142.133,-180.000,-10.846,11.945,11.264,-0.251,4.293,-2.590,142.133,-180.000,-10.846,11.945,7.211,-0.251,4.293,-2.590
3.31667,9.564,-8.162,39.803,68.100,12.070,-83.230,-28.013,-6.849,53.837,-23.515,-51.510,22.840,57.121,-54.500,22.340,-43.397,142.236,180.000,-10.856,11.613,11.204,-0.366,4.373,-2.434,142.236,180.000,-10.856,11.613,7.138,-0.366,4.373,-2.434
3.32083,9.463,-8.234,39.723,67.861,11.998,-83.440,-27.884,-6.859,53.759,-23.025,-51.215,22.349,57.081,-54.302,22.172,-43.614,142.338,180.000,-10.866,11.268,11.170,-0.478,4.466,-2.281,142.338,180.000,-10.866,11.268,7.092,-0.478,4.466,-2.281
3.32500,9.369,-8.307,39.644,67.620,11.948,-83.647,-27.760,-6.863,53.649,-22.545,-50.940,21.902,57.014,-54.472,22.133,-43.901,142.440,180.000,-10.876,10.910,11.162,-0.585,4.572,-2.129,142.440,180.000,-10.876,10.910,7.071,-0.585,4.572,-2.129
3.32917,9.281,-8.381,39.566,67.376,11.918,-83.852,-27.642,-6.861,53.564,-22.131,-50.644,21.477,57.003,-54.210,21.942,-44.169,142.542,-180.000,-10.883,10.540,11.178,-0.685,4.691,-1.979,142.542,-180.000,-10.883,10.540,7.074,-0.685,4.691,-1.979
3.33333,9.198,-8.455,39.489,67.130,11.904,-84.053,-27.531,-6.852,53.650,-21.476,-50.409,21.124,56.976,-54.215,21.822,-44.437,142.646,-180.000,-10.889,10.158,11.216,-0.779,4.824,-1.828,142.646,-180.000,-10.889,10.158,7.099,-0.779,4.824,-1.828
3.33750,9.120,-8.528,39.412,66.882,11.904,-84.253,-27.429,-6.837,53.556,-20.909,-50.128,20.711,56.974,-53.908,21.595,-44.668,142.750,-180.000,-10.890,9.765,11.275,-0.866,4.970,-1.679,142.750,-180.000,-10.890,9.765,7.144,-0.866,4.970,-1.679
3.34167,9.047,-8.600,39.337,66.631,11.912,-84.451,-27.334,-6.816,53.382,-20.359,-49.844,20.282,56.981,-53.576,21.431,-45.043,142.856,180.000,-10.888,9.361,11.352,-0.944,5.129,-1.528,142.856,180.000,-10.888,9.361,7.206,-0.944,5.129,-1.528
3.34583,8.978,-8.671,39.262,66.379,11.927,-84.646,-27.249,-6.790,53.251,-19.799,-49.569,19.867,56.987,-53.264,21.191,-45.286,142.964,-180.000,-10.881,8.947,11.443,-1.015,5.300,-1.378,142.964,-180.000,-10.881,8.947,7.284,-1.015,5.300,-1.378
3.35000,8.913,-8.739,39.188,66.126,11.943,-84.841,-27.173,-6.758,53.173,-19.334,-49.275,19.463,56.998,-52.900,21.028,-45.653,143.073,180.000,-10.870,8.524,11.548,-1.077,5.484,-1.227,143.073,180.000,-10.870,8.524,7.374,-1.077,5.484,-1.227
3.35417,8.851,-8.805,39.116,65.871,11.958,-85.034,-27.108,-6.721,53.261,-18.522,-49.091,19.204,57.001,-52.607,20.962,-46.008,143.184,-180.000,-10.853,8.092,11.663,-1.131,5.679,-1.074,143.184,-180.000,-10.853,8.092,7.474,-1.131,5.679,-1.074
3.35833,8.793,-8.869,39.044,65.617,11.969,-85.225,-27.053,-6.679,53.187,-18.045,-48.797,18.833,57.004,-52.212,20.753,-46.346,143.295,-180.000,-10.831,7.651,11.784,-1.178,5.884,-0.920,143.295,-180.000,-10.831,7.651,7.582,-1.178,5.884,-0.920
3.36250,8.739,-8.930,38.975,65.362,11.972,-85.416,-27.010,-6.633,53.190,-17.350,-48.513,18.407,57.001,-51.790,20.568,-46.708,143.407,180.000,-10.803,7.202,11.910,-1.218,6.100,-0.764,143.407,180.000,-10.803,7.202,7.693,-1.218,6.100,-0.764
3.36667,8.688,-8.989,38.908,65.107,11.966,-85.606,-26.978,-6.584,53.224,-16.418,-48.346,18.206,56.994,-51.343,20.375,-47.062,143.520,180.000,-10.770,6.746,12.038,-1.252,6.325,-0.605,143.520,180.000,-10.770,6.746,7.807,-1.252,6.325,-0.605
3.37083,8.640,-9.045,38.844,64.854,11.948,-85.795,-26.957,-6.532,53.092,-15.980,-48.080,17.948,56.981,-50.882,20.183,-47.421,143.633,180.000,-10.730,6.283,12.165,-1.280,6.558,-0.443,143.633,180.000,-10.730,6.283,7.920,-1.280,6.558,-0.443
3.37500,8.597,-9.100,38.783,64.601,11.918,-85.983,-26.948,-6.478,53.017,-15.198,-47.840,17.571,56.925,-50.367,20.037,-47.808,143.745,180.000,-10.685,5.815,12.288,-1.304,6.800,-0.278,143.745,180.000,-10.685,5.815,8.030,-1.304,6.800,-0.278
3.37917,8.557,-9.152,38.726,64.350,11.874,-86.171,-26.950,-6.423,53.049,-14.308,-47.735,17.433,56.924,-49.913,19.819,-48.152,143.856,180.000,-10.634,5.343,12.405,-1.324,7.050,-0.110,143.856,180.000,-10.634,5.343,8.135,-1.324,7.050,-0.110
3.38333,8.520,-9.204,38.672,64.100,11.817,-86.359,-26.963,-6.366,53.144,-13.433,-47.620,17.344,56.893,-49.405,19.601,-48.533,143.966,180.000,-10.577,4.867,12.515,-1.342,7.306,0.063,143.966,180.000,-10.577,4.867,8.232,-1.342,7.306,0.063
3.38750,8.488,-9.254,38.623,63.852,11.747,-86.546,-26.988,-6.309,53.022,-12.675,-47.433,17.128,56.772,-48.673,19.520,-48.975,144.075,180.000,-10.516,4.388,12.616,-1.359,7.569,0.239,144.075,180.000,-10.516,4.388,8.321,-1.359,7.569,0.239
3.39167,8.459,-9.304,38.578,63.605,11.665,-86.732,-27.023,-6.252,52.936,-12.126,-47.154,16.818,56.750,-48.212,19.273,-49.345,144.183,-180.000,-10.449,3.909,12.706,-1.375,7.838,0.420,144.183,-180.000,-10.449,3.909,8.399,-1.375,7.838,0.420
3.39583,8.435,-9.354,38.538,63.361,11.572,-86.919,-27.068,-6.196,52.873,-11.431,-46.962,16.596,56.691,-47.453,19.060,-49.756,144.288,-180.000,-10.378,3.429,12.784,-1.392,8.112,0.606,144.288,-180.000,-10.378,3.429,8.466,-1.392,8.112,0.606
3.40000,8.414,-9.404,38.502,63.119,11.471,-87.104,-27.122,-6.141,53.021,-10.294,-47.006,16.726,56.630,-46.924,18.816,-50.136,144.392,-180.000,-10.304,2.951,12.849,-1.410,8.391,0.795,144.392,-180.000,-10.304,2.951,8.521,-1.410,8.391,0.795
3.40417,8.397,-9.456,38.471,62.878,11.363,-87.290,-27.185,-6.087,52.879,-9.518,-46.847,16.552,56.539,-46.354,18.577,-50.529,144.494,180.000,-10.227,2.476,12.901,-1.429,8.674,0.989,144.494,180.000,-10.227,2.476,8.562,-1.429,8.674,0.989
3.40833,8.385,-9.509,38.444,62.640,11.250,-87.474,-27.257,-6.034,52.795,-8.709,-46.731,16.454,56.443,-45.753,18.334,-50.931,144.595,-180.000,-10.148,2.005,12.938,-1.451,8.962,1.186,144.595,-180.000,-10.148,2.005,8.590,-1.451,8.962,1.186
3.41250,8.377,-9.564,38.421,62.405,11.134,-87.658,-27.335,-5.982,52.713,-8.235,-46.517,16.291,56.310,-44.759,18.137,-51.385,144.693,-180.000,-10.068,1.540,12.962,-1.475,9.253,1.386,144.693,-180.000,-10.068,1.540,8.604,-1.475,9.253,1.386
3.41667,8.374,-9.622,38.402,62.171,11.018,-87.840,-27.420,-5.930,52.640,-7.960,-46.378,16.296,56.205,-44.210,17.867,-51.788,144.790,180.000,-9.990,1.083,12.972,-1.501,9.547,1.589,144.790,180.000,-9.990,1.083,8.604,-1.501,9.547,1.589
3.42083,8.375,-9.684,38.386,61.939,10.904,-88.021,-27.511,-5.880,52.707,-6.259,-46.467,16.339,56.086,-43.610,17.607,-52.193,144.886,-180.000,-9.913,0.634,12.969,-1.530,9.844,1.793,144.886,-180.000,-9.913,0.634,8.591,-1.530,9.844,1.793
3.42500,8.381,-9.750,38.372,61.709,10.794,-88.201,-27.605,-5.831,52.575,-5.870,-46.287,16.252,55.907,-42.923,17.347,-52.634,144.980,180.000,-9.840,0.195,12.953,-1.561,10.143,1.998,144.980,180.000,-9.840,0.195,8.566,-1.561,10.143,1.998
3.42917,8.393,-9.820,38.361,61.482,10.689,-88.379,-27.703,-5.783,52.410,-5.166,-46.150,16.074,55.776,-42.248,17.077,-53.042,145.074,-180.000,-9.772,-0.233,12.926,-1.594,10.442,2.203,145.074,-180.000,-9.772,-0.233,8.529,-1.594,10.442,2.203
3.43333,8.409,-9.897,38.352,61.256,10.593,-88.556,-27.803,-5.735,52.197,-3.958,-46.374,16.352,55.626,-41.585,16.805,-53.459,145.168,-180.000,-9.710,-0.649,12.888,-1.628,10.743,2.407,145.168,-180.000,-9.710,-0.649,8.481,-1.628,10.743,2.407
3.43750,8.430,-9.980,38.344,61.032,10.506,-88.730,-27.903,-5.688,52.121,-3.537,-46.199,16.269,55.507,-40.957,16.514,-53.873,145.262,-180.000,-9.657,-1.053,12.841,-1.661,11.042,2.610,145.262,-180.000,-9.657,-1.053,8.424,-1.661,11.042,2.610
3.44167,8.456,-10.070,38.337,60.809,10.429,-88.904,-28.004,-5.642,51.988,-2.349,-46.351,16.473,55.333,-40.331,16.243,-54.282,145.357,180.000,-9.611,-1.443,12.786,-1.694,11.339,2.812,145.357,180.000,-9.611,-1.443,8.360,-1.694,11.339,2.812
3.44583,8.488,-10.167,38.330,60.587,10.364,-89.075,-28.103,-5.597,51.828,-1.944,-46.192,16.386,55.147,-39.713,15.962,-54.681,145.454,180.000,-9.575,-1.821,12.724,-1.725,11.634,3.013,145.454,180.000,-9.575,-1.821,8.289,-1.725,11.634,3.013
3.45000,8.526,-10.273,38.322,60.367,10.309,-89.245,-28.199,-5.551,51.535,-1.078,-46.324,16.532,54.990,-38.950,15.681,-55.102,145.552,180.000,-9.549,-2.186,12.658,-1.754,11.924,3.213,145.552,180.000,-9.549,-2.186,8.214,-1.754,11.924,3.213
3.45417,8.568,-10.387,38.313,60.147,10.266,-89.413,-28.291,-5.506,51.382,-0.649,-46.224,16.504,54.818,-38.386,15.433,-55.460,145.652,-180.000,-9.533,-2.538,12.589,-1.779,12.209,3.414,145.652,-180.000,-9.533,-2.538,8.136,-1.779,12.209,3.414
3.45833,8.616,-10.509,38.303,59.927,10.232,-89.579,-28.379,-5.460,51.203,0.133,-46.422,16.727,54.666,-37.845,15.227,-55.767,145.754,180.000,-9.525,-2.878,12.517,-1.799,12.489,3.617,145.754,180.000,-9.525,-2.878,8.056,-1.799,12.489,3.617
3.46250,8.670,-10.640,38.292,59.707,10.206,-89.744,-28.463,-5.415,50.733,0.939,-46.594,16.914,54.523,-37.304,15.088,-55.922,145.859,-180.000,-9.527,-3.205,12.444,-1.815,12.762,3.822,145.859,-180.000,-9.527,-3.205,7.976,-1.815,12.762,3.822
3.46667,8.728,-10.779,38.278,59.486,10.186,-89.908,-28.540,-5.369,29.681,-11.108,-53.662,20.869,54.364,-36.605,15.041,-56.066,145.966,180.000,-9.536,-3.520,12.371,-1.824,13.029,4.032,145.966,180.000,-9.536,-3.520,7.896,-1.824,13.029,4.032
3.47083,8.791,-10.926,38.261,59.265,10.171,-90.071,-28.612,-5.323,29.452,-10.697,-53.531,20.804,54.343,-35.226,15.070,-56.066,146.076,180.000,-9.552,-3.823,12.299,-1.828,13.288,4.246,146.076,180.000,-9.552,-3.823,7.818,-1.828,13.288,4.246
3.47500,8.859,-11.081,38.242,59.042,10.158,-90.233,-28.678,-5.276,29.253,-10.136,-53.456,20.806,54.124,-34.299,15.125,-56.138,146.189,-180.000,-9.576,-4.114,12.229,-1.825,13.539,4.466,146.189,-180.000,-9.576,-4.114,7.742,-1.825,13.539,4.466
3.47917,8.931,-11.243,38.219,58.818,10.144,-90.395,-28.737,-5.228,29.067,-9.646,-53.356,20.792,54.036,-33.248,15.220,-56.160,146.304,-180.000,-9.607,-4.392,12.159,-1.816,13.781,4.693,146.304,-180.000,-9.607,-4.392,7.669,-1.816,13.781,4.693
3.48333,9.007,-11.413,38.193,58.592,10.127,-90.556,-28.790,-5.180,28.822,-9.215,-53.213,20.759,53.912,-32.210,15.289,-56.179,146.422,-180.000,-9.644,-4.659,12.092,-1.801,14.016,4.925,146.422,-180.000,-9.644,-4.659,7.598,-1.801,14.016,4.925
3.48750,9.086,-11.590,38.163,58.364,10.104,-90.717,-28.838,-5.131,28.612,-8.667,-53.162,20.798,53.805,-31.194,15.373,-56.184,146.543,180.000,-9.688,-4.912,12.026,-1.780,14.241,5.165,146.543,180.000,-9.688,-4.912,7.531,-1.780,14.241,5.165
3.49167,9.169,-11.775,38.130,58.134,10.074,-90.878,-28.879,-5.082,28.407,-8.247,-52.976,20.733,53.721,-30.202,15.469,-56.174,146.667,180.000,-9.738,-5.154,11.962,-1.754,14.457,5.411,146.667,180.000,-9.738,-5.154,7.465,-1.754,14.457,5.411
3.49583,9.254,-11.966,38.093,57.903,10.034,-91.039,-28.915,-5.032,28.083,-7.853,-52.833,20.710,53.622,-29.218,15.576,-56.165,146.794,180.000,-9.794,-5.383,11.898,-1.722,14.664,5.663,146.794,180.000,-9.794,-5.383,7.402,-1.722,14.664,5.663
3.50000,9.342,-12.163,38.054,57.669,9.982,-91.201,-28.946,-4.982,27.940,-7.155,-52.831,20.782,53.734,-27.950,15.658,-56.074,146.925,-180.000,-9.857,-5.600,11.835,-1.686,14.862,5.922,146.925,-180.000,-9.857,-5.600,7.340,-1.686,14.862,5.922
3.50417,9.431,-12.367,38.011,57.434,9.916,-91.364,-28.972,-4.932,27.404,-6.789,-52.628,20.661,53.663,-27.089,15.780,-56.037,147.058,180.000,-9.925,-5.805,11.772,-1.645,15.051,6.186,147.058,180.000,-9.925,-5.805,7.279,-1.645,15.051,6.186
3.50833,9.521,-12.578,37.966,57.197,9.838,-91.527,-28.993,-4.883,27.204,-6.362,-52.468,20.618,53.380,-26.220,15.892,-56.108,147.195,180.000,-9.998,-5.999,11.709,-1.599,15.230,6.456,147.195,180.000,-9.998,-5.999,7.219,-1.599,15.230,6.456
3.51250,9.612,-12.794,37.918,56.958,9.745,-91.692,-29.012,-4.833,26.839,-5.902,-52.368,20.626,53.535,-25.177,15.986,-55.954,147.335,180.000,-10.078,-6.184,11.644,-1.551,15.401,6.731,147.335,180.000,-10.078,-6.184,7.158,-1.551,15.401,6.731
3.51667,9.703,-13.016,37.867,56.719,9.638,-91.857,-29.027,-4.785,26.572,-5.458,-52.203,20.549,53.449,-24.287,16.083,-55.934,147.478,-180.000,-10.163,-6.360,11.578,-1.500,15.562,7.008,147.478,-180.000,-10.163,-6.360,7.096,-1.500,15.562,7.008
3.52083,9.792,-13.243,37.814,56.479,9.519,-92.023,-29.039,-4.737,26.267,-5.011,-52.097,20.591,53.368,-23.481,16.179,-55.932,147.624,180.000,-10.255,-6.528,11.511,-1.447,15.715,7.288,147.624,180.000,-10.255,-6.528,7.033,-1.447,15.715,7.288
3.52500,9.881,-13.476,37.759,56.239,9.388,-92.190,-29.049,-4.689,25.993,-4.713,-51.910,20.509,53.245,-22.436,16.206,-55.964,147.773,-180.000,-10.354,-6.691,11.442,-1.394,15.860,7.568,147.773,-180.000,-10.354,-6.691,6.969,-1.394,15.860,7.568
3.52917,9.968,-13.714,37.702,55.999,9.249,-92.358,-29.058,-4.641,25.778,-4.252,-51.727,20.427,53.163,-21.676,16.277,-55.952,147.923,-180.000,-10.459,-6.849,11.373,-1.341,15.996,7.848,147.923,-180.000,-10.459,-6.849,6.905,-1.341,15.996,7.848
3.53333,10.054,-13.957,37.642,55.760,9.104,-92.526,-29.065,-4.593,25.710,-3.571,-51.636,20.474,53.088,-21.119,16.314,-55.938,148.073,180.000,-10.573,-7.003,11.303,-1.290,16.125,8.126,148.073,180.000,-10.573,-7.003,6.840,-1.290,16.125,8.126
3.53750,10.137,-14.205,37.581,55.523,8.956,-92.694,-29.072,-4.544,25.581,-3.330,-51.498,20.535,52.966,-20.362,16.324,-55.993,148.224,-180.000,-10.694,-7.156,11.234,-1.241,16.247,8.402,148.224,-180.000,-10.694,-7.156,6.776,-1.241,16.247,8.402
3.54167,10.217,-14.458,37.517,55.288,8.808,-92.860,-29.078,-4.494,25.401,-2.624,-51.375,20.483,52.880,-19.821,16.329,-56.005,148.373,-180.000,-10.823,-7.307,11.166,-1.197,16.361,8.674,148.373,-180.000,-10.823,-7.307,6.712,-1.197,16.361,8.674
3.54583,10.296,-14.716,37.452,55.057,8.664,-93.026,-29.083,-4.444,25.499,-2.069,-51.266,20.520,52.781,-19.301,16.312,-56.046,148.520,180.000,-10.961,-7.457,11.100,-1.156,16.469,8.942,148.520,180.000,-10.961,-7.457,6.650,-1.156,16.469,8.942
3.55000,10.372,-14.979,37.385,54.830,8.526,-93.190,-29.089,-4.391,25.402,-1.661,-51.086,20.476,52.660,-18.740,16.277,-56.118,148.663,180.000,-11.108,-7.607,11.037,-1.122,16.570,9.204,148.663,180.000,-11.108,-7.607,6.590,-1.122,16.570,9.204
3.55417,10.447,-15.246,37.317,54.607,8.397,-93.351,-29.095,-4.338,24.902,-1.412,-50.993,20.446,52.512,-18.460,16.234,-56.245,148.802,-180.000,-11.263,-7.756,10.978,-1.093,16.665,9.460,148.802,-180.000,-11.263,-7.756,6.534,-1.093,16.665,9.460
3.55833,10.519,-15.517,37.250,54.390,8.281,-93.510,-29.102,-4.283,25.000,-0.780,-50.661,20.231,52.455,-17.850,16.247,-56.241,148.936,180.000,-11.426,-7.904,10.923,-1.071,16.754,9.710,148.936,180.000,-11.426,-7.904,6.482,-1.071,16.754,9.710
3.56250,10.589,-15.791,37.182,54.179,8.178,-93.665,-29.109,-4.228,24.822,-0.744,-50.660,20.450,52.295,-17.574,16.222,-56.370,149.063,180.000,-11.597,-8.052,10.873,-1.056,16.838,9.951,149.063,180.000,-11.597,-8.052,6.435,-1.056,16.838,9.951
3.56667,10.657,-16.066,37.116,53.976,8.090,-93.816,-29.118,-4.172,24.134,-0.018,-50.431,20.270,52.200,-17.083,16.244,-56.426,149.184,180.000,-11.775,-8.200,10.829,-1.047,16.918,10.185,149.184,180.000,-11.775,-8.200,6.393,-1.047,16.918,10.185
3.57083,10.723,-16.342,37.052,53.781,8.018,-93.962,-29.127,-4.117,23.871,0.136,-50.348,20.287,52.124,-16.600,16.260,-56.465,149.298,-180.000,-11.959,-8.345,10.791,-1.044,16.993,10.409,149.298,-180.000,-11.959,-8.345,6.356,-1.044,16.993,10.409
3.57500,10.787,-16.618,36.991,53.595,7.963,-94.103,-29.137,-4.062,23.757,0.754,-50.194,20.240,52.166,-15.566,16.277,-56.383,149.405,180.000,-12.147,-8.489,10.759,-1.047,17.064,10.623,149.405,180.000,-12.147,-8.489,6.326,-1.047,17.064,10.623
3.57917,10.848,-16.890,36.934,53.419,7.923,-94.238,-29.149,-4.008,23.555,0.746,-50.214,20.427,52.095,-14.895,16.285,-56.463,149.503,180.000,-12.337,-8.629,10.732,-1.054,17.131,10.826,149.503,180.000,-12.337,-8.629,6.301,-1.054,17.131,10.826
3.58333,10.907,-17.158,36.881,53.253,7.898,-94.366,-29.161,-3.957,23.582,1.593,-49.975,20.247,52.009,-14.831,16.274,-56.566,149.594,-180.000,-12.527,-8.766,10.712,-1.066,17.195,11.018,149.594,-180.000,-12.527,-8.766,6.282,-1.066,17.195,11.018
3.58750,10.963,-17.418,36.833,53.099,7.887,-94.486,-29.174,-3.908,23.348,1.837,-49.870,20.198,51.946,-14.627,16.289,-56.598,149.676,180.000,-12.715,-8.899,10.698,-1.081,17.254,11.198,149.676,180.000,-12.715,-8.899,6.269,-1.081,17.254,11.198
3.59167,11.016,-17.668,36.791,52.956,7.887,-94.599,-29.188,-3.863,23.325,2.383,-49.776,20.249,51.959,-13.986,16.354,-56.501,149.750,-180.000,-12.898,-9.026,10.688,-1.099,17.311,11.365,149.750,-180.000,-12.898,-9.026,6.261,-1.099,17.311,11.365
3.59583,11.066,-17.905,36.754,52.825,7.898,-94.704,-29.202,-3.822,22.849,2.725,-49.627,20.161,51.893,-14.051,16.327,-56.655,149.817,180.000,-13.075,-9.146,10.683,-1.118,17.363,11.518,149.817,180.000,-13.075,-9.146,6.257,-1.118,17.363,11.518
3.60000,11.111,-18.125,36.723,52.707,7.916,-94.799,-29.215,-3.785,22.756,2.955,-49.522,20.157,51.846,-13.972,16.335,-56.689,149.876,180.000,-13.241,-9.258,10.683,-1.137,17.412,11.656,149.876,180.000,-13.241,-9.258,6.257,-1.137,17.412,11.656
3.60417,11.152,-18.327,36.697,52.603,7.940,-94.883,-29.229,-3.753,22.810,3.239,-49.457,20.163,51.821,-13.889,16.345,-56.721,149.927,-180.000,-13.394,-9.361,10.685,-1.157,17.455,11.779,149.927,-180.000,-13.394,-9.361,6.261,-1.157,17.455,11.779
3.60833,11.188,-18.508,36.677,52.513,7.967,-94.958,-29.242,-3.726,22.772,3.571,-49.436,20.219,51.803,-13.807,16.356,-56.745,149.971,-180.000,-13.532,-9.452,10.690,-1.175,17.494,11.886,149.971,-180.000,-13.532,-9.452,6.267,-1.175,17.494,11.886
3.61250,11.218,-18.664,36.661,52.436,7.995,-95.021,-29.254,-3.704,22.735,3.819,-49.345,20.171,51.790,-13.725,16.366,-56.760,150.007,-180.000,-13.653,-9.532,10.697,-1.191,17.528,11.977,150.007,-180.000,-13.653,-9.532,6.275,-1.191,17.528,11.977
3.61667,11.243,-18.795,36.649,52.373,8.021,-95.073,-29.264,-3.686,22.705,3.479,-49.550,20.421,51.813,-13.250,16.404,-56.713,150.037,180.000,-13.754,-9.599,10.705,-1.205,17.555,12.051,150.037,180.000,-13.754,-9.599,6.283,-1.205,17.555,12.051
3.62083,11.263,-18.899,36.640,52.325,8.045,-95.114,-29.273,-3.672,22.702,4.182,-49.313,20.230,51.801,-13.324,16.375,-56.789,150.060,180.000,-13.835,-9.652,10.712,-1.217,17.577,12.108,150.060,180.000,-13.835,-9.652,6.291,-1.217,17.577,12.108
3.62500,11.277,-18.976,36.634,52.289,8.063,-95.144,-29.280,-3.662,22.690,4.205,-49.308,20.243,51.788,-13.353,16.386,-56.790,150.077,-180.000,-13.896,-9.692,10.718,-1.225,17.594,12.150,150.077,-180.000,-13.896,-9.692,6.297,-1.225,17.594,12.150
3.62917,11.286,-19.028,36.631,52.265,8.077,-95.164,-29.284,-3.656,22.684,4.235,-49.281,20.260,51.791,-13.333,16.366,-56.802,150.088,180.000,-13.937,-9.719,10.723,-1.231,17.605,12.178,150.088,180.000,-13.937,-9.719,6.302,-1.231,17.605,12.178
3.63333,11.292,-19.057,36.629,52.252,8.085,-95.175,-29.287,-3.652,22.647,4.285,-49.297,20.272,51.787,-13.289,16.389,-56.770,150.094,-180.000,-13.960,-9.735,10.726,-1.235,17.611,12.194,150.094,-180.000,-13.960,-9.735,6.306,-1.235,17.611,12.194
3.63750,11.294,-19.069,36.628,52.247,8.088,-95.179,-29.288,-3.651,22.638,4.302,-49.288,20.276,51.795,-13.269,16.383,-56.773,150.097,-180.000,-13.970,-9.741,10.728,-1.236,17.613,12.200,150.097,-180.000,-13.970,-9.741,6.307,-1.236,17.613,12.200
